Player,tgt_per_game,tgt_pct_per_game
Stefon Diggs 2019,9.8667,0.2614
Stepfan Taylor 2014,0.5625,0.0156
Stepfan Taylor 2015,1.0714,0.029
Stepfan Taylor 2016,0.1875,0.0069
Stepfan Taylor 2017,0.0,0.0
Stephen Anderson 2017,1.2308,0.0344
Stephen Anderson 2018,3.4667,0.0983
Stephen Burton 2014,3.25,0.0942
Stephen Hill 2014,4.9167,0.1566
Stephen Williams 2014,0.75,0.0211
Sterling Shepard 2017,6.5625,0.1729
Sterling Shepard 2018,7.6364,0.1827
Sterling Shepard 2019,6.6875,0.1855
Stevan Ridley 2014,0.8571,0.0242
Stevan Ridley 2015,0.8333,0.0205
Stevan Ridley 2016,0.5556,0.0148
Stevan Ridley 2017,0.0,0.0
Stevan Ridley 2018,0.0,0.0
Stevan Ridley 2019,0.3636,0.0104
Steve Johnson 2014,8.4167,0.2494
Steve Johnson 2015,3.8462,0.1162
Steve Johnson 2016,6.5,0.171
Steve Johnson 2017,,
Steve Maneri 2014,0.5,0.0149
Steve Maneri 2015,1.0,0.0312
Steve Smith 2014,7.3333,0.249
Steve Smith 2015,8.375,0.2487
Steve Smith 2016,10.4286,0.2504
Steve Smith 2017,7.2143,0.1826
Steven Jackson 2014,4.0833,0.1064
Steven Jackson 2015,1.8,0.0447
Steven Jackson 2016,0.5,0.0208
Storm Johnson 2015,0.1667,0.0037
T.J. Graham 2014,3.625,0.1137
T.J. Graham 2015,,
T.J. Graham 2016,1.0,0.0296
T.J. Jones 2016,1.8,0.0443
T.J. Jones 2017,4.6667,0.1095
T.J. Jones 2018,3.5,0.0935
T.J. Jones 2019,1.7333,0.0499
T.J. Logan 2019,0.7,0.0227
T.J. Yeldon 2016,3.8333,0.1052
T.J. Yeldon 2017,4.5333,0.1219
T.J. Yeldon 2018,4.1,0.1104
T.J. Yeldon 2019,5.5714,0.1745
T.Y. Hilton 2014,8.6875,0.2429
T.Y. Hilton 2015,8.7333,0.2146
T.Y. Hilton 2016,8.375,0.22
T.Y. Hilton 2017,9.6875,0.274
T.Y. Hilton 2018,6.8125,0.2365
T.Y. Hilton 2019,8.5714,0.2338
Taiwan Jones 2014,0.5,0.0132
Taiwan Jones 2015,0.0,0.0
Taiwan Jones 2016,0.75,0.0271
Taiwan Jones 2017,0.3077,0.0084
Taiwan Jones 2018,0.25,0.0078
Taiwan Jones 2019,0.3333,0.0138
Tajae Sharpe 2017,5.1875,0.1594
Tajae Sharpe 2019,2.9375,0.1077
Tandon Doss 2014,2.4,0.0647
Tanner Gentry 2018,1.5,0.0758
Tanner McEvoy 2017,1.4,0.0373
Tanner McEvoy 2018,0.6667,0.0199
Tanner McEvoy 2019,0.0,0.0
Taquan Mizzell 2019,1.1111,0.0373
Tarik Cohen 2018,4.4375,0.1657
Tarik Cohen 2019,5.5625,0.1718
Tashard Choice 2014,0.5,0.013999999999999999
Tauren Poole 2015,0.0,0.0
Tavarres King 2015,1.5,0.0714
Tavarres King 2017,0.5714,0.0161
Tavarres King 2018,4.625,0.1428
Tavon Austin 2014,5.3077,0.1538
Tavon Austin 2015,3.0,0.1039
Tavon Austin 2016,5.4375,0.2071
Tavon Austin 2017,7.0667,0.215
Tavon Austin 2018,1.4375,0.0401
Tavon Austin 2019,1.8571,0.0606
Taylor Gabriel 2015,4.625,0.1487
Taylor Gabriel 2016,3.6923,0.1002
Taylor Gabriel 2017,3.8462,0.1255
Taylor Gabriel 2018,3.1875,0.0973
Taylor Gabriel 2019,5.8125,0.1901
Taylor Thompson 2014,0.4375,0.0124
Taylor Thompson 2015,1.3333,0.0407
Taywan Taylor 2018,1.75,0.0577
Taywan Taylor 2019,4.3077,0.1684
Ted Ginn Jr 2014,4.25,0.1405
Ted Ginn Jr 2015,1.625,0.0446
Ted Ginn Jr 2016,6.4667,0.2003
Ted Ginn Jr 2017,5.9375,0.1747
Ted Ginn Jr 2018,4.6667,0.1424
Ted Ginn Jr 2019,6.0,0.1515
Temarrick Hemingway 2017,0.0,0.0
Temarrick Hemingway 2019,0.0,0.0
Terrance West 2015,0.9286,0.0299
Terrance West 2016,0.41665,0.0089
Terrance West 2017,2.8125,0.0701
Terrance West 2018,0.8,0.0313
Terrance Williams 2014,4.625,0.133
Terrance Williams 2015,4.0625,0.1338
Terrance Williams 2016,5.8125,0.1797
Terrance Williams 2017,3.8125,0.1323
Terrance Williams 2018,4.875,0.166
Terrance Williams 2019,1.0,0.0375
Terrell Watson 2017,1.0,0.0233
Terrell Watson 2018,0.0,0.0
Terrelle Pryor 2014,0.0,0.0
Terrelle Pryor 2016,2.6667,0.065
Terrelle Pryor 2017,8.8125,0.2492
Terrelle Pryor 2018,4.1111,0.1255
Terrelle Pryor 2019,3.8333500000000003,0.11665
Terrence Magee 2016,0.3333,0.0079
Terrence Magee 2017,0.0,0.0
Terrence Magee 2018,0.0,0.0
Terron Ward 2016,1.0,0.0254
Terron Ward 2017,0.4,0.0122
Terron Ward 2018,0.2143,0.0071
Tevin Coleman 2016,0.9167,0.0238
Tevin Coleman 2017,3.0769,0.0957
Tevin Coleman 2018,2.6,0.0793
Tevin Coleman 2019,2.75,0.0748
Theo Riddick 2014,0.5714,0.0148
Theo Riddick 2015,3.5714,0.091
Theo Riddick 2016,6.1875,0.154
Theo Riddick 2017,6.7,0.1882
Theo Riddick 2018,4.4375,0.1233
Theo Riddick 2019,5.3571,0.1483
Thomas Rawls 2016,0.8462,0.0319
Thomas Rawls 2017,1.8889,0.0562
Thomas Rawls 2018,1.0833,0.0321
Thomas Rawls 2019,0.0,0.0
Tim Hightower 2016,1.625,0.0391
Tim Hightower 2017,1.625,0.0408
Tim Patrick 2019,2.5625,0.0641
Tim White 2019,0.5,0.0125
Timothy Wright 2014,4.75,0.1566
Timothy Wright 2015,2.0625,0.0539
Timothy Wright 2016,1.7778,0.0423
Timothy Wright 2017,,
Tion Green 2018,0.4,0.0138
Tiquan Underwood 2014,3.8333,0.1412
Tobais Palmer 2014,,
Toby Gerhart 2014,1.3571,0.042
Toby Gerhart 2015,1.7143,0.0528
Toby Gerhart 2016,0.7143,0.0152
Todd Gurley 2016,2.0,0.0807
Todd Gurley 2017,3.625,0.1087
Todd Gurley 2018,5.8,0.1791
Todd Gurley 2019,5.7857,0.1639
Tom Crabtree 2014,1.0,0.0284
Tommy Bohanon 2014,1.0,0.0347
Tommy Bohanon 2015,0.5,0.0167
Tommy Bohanon 2016,0.5,0.0134
Tommy Bohanon 2018,0.6875,0.0216
Tommy Bohanon 2019,0.5625,0.0178
Tommy Streeter 2015,0.0,0.0
Tommylee Lewis 2017,0.9167,0.0204
Tommylee Lewis 2018,1.0,0.0283
Tommylee Lewis 2019,0.4286,0.0183
Tony Fiammetta 2014,0.375,0.0091
Tony Fiammetta 2015,0.0,0.0
Tony Gonzalez 2014,7.5,0.184
Tony Moeaki 2014,0.0,0.0
Tony Moeaki 2015,2.1667,0.0898
Tony Moeaki 2016,0.5,0.0138
Tony Scheffler 2014,2.4,0.0607
Tony Washington 2016,0.0,0.0
Tony Washington 2017,0.5,0.0128
Tori Gurley 2014,1.0,0.0216
Torrey Smith 2014,8.5625,0.2344
Torrey Smith 2015,5.75,0.1724
Torrey Smith 2016,3.875,0.1176
Torrey Smith 2017,4.0833,0.1324
Torrey Smith 2018,4.25,0.116
Torrey Smith 2019,2.8182,0.0829
Tra Carson 2019,0.0,0.0
Travaris Cadet 2014,0.1538,0.0045
Travaris Cadet 2015,3.4,0.0848
Travaris Cadet 2016,3.0,0.07606666666666666
Travaris Cadet 2017,3.6,0.0843
Travaris Cadet 2018,1.83335,0.050499999999999996
Travaris Cadet 2019,1.0,0.0333
Travis Benjamin 2014,1.625,0.0361
Travis Benjamin 2015,2.875,0.0936
Travis Benjamin 2016,7.8125,0.2055
Travis Benjamin 2017,5.3571,0.1577
Travis Benjamin 2018,4.0625,0.1141
Travis Benjamin 2019,2.0,0.0554
Travis Kelce 2015,5.4375,0.187
Travis Kelce 2016,6.4375,0.225
Travis Kelce 2017,7.3125,0.218
Travis Kelce 2018,8.1333,0.2451
Travis Kelce 2019,9.375,0.2688
Travis Rudolph 2018,3.0,0.0936
Tre Madden 2018,0.25,0.0068
Tre Madden 2019,0.2143,0.0083
Tre Mason 2015,2.1667,0.078
Tre Mason 2016,1.6154,0.0509
Tre Mason 2017,,
Tre McBride 2016,0.5714,0.0141
Tre McBride 2017,0.0,0.0
Tre McBride 2018,1.875,0.0597
Tre'Quan Smith 2019,2.9333,0.1025
Trent Richardson 2014,4.2143,0.1019
Trent Richardson 2015,2.2667,0.0549
Trent Sherfield 2019,2.1538,0.0706
Trent Taylor 2018,4.0,0.1052
Trent Taylor 2019,2.8571,0.0843
Trenton Cannon 2019,1.5625,0.049
Trevor Davis 2017,0.6364,0.0175
Trevor Davis 2018,0.4375,0.0121
Trevor Davis 2019,0.0,0.0
Trey Burton 2015,0.0,0.0
Trey Burton 2016,0.25,0.0078
Trey Burton 2017,4.0,0.1008
Trey Burton 2018,2.0667,0.0568
Trey Burton 2019,4.8125,0.1541
Trey Edmunds 2018,0.0,0.0
Trey Edmunds 2019,0.0,0.0
Trey Millard 2017,,
Trey Quinn 2019,3.3333,0.0897
Trey Watts 2015,0.3077,0.0101
Trey Watts 2016,0.0,0.0
Trey Williams 2016,0.0,0.0
Trindon Holliday 2014,0.0,0.0
Trindon Holliday 2015,0.0,0.0
Troy Niklas 2015,0.5714,0.0175
Troy Niklas 2016,0.25,0.0068
Troy Niklas 2017,0.6667,0.0165
Troy Niklas 2018,1.5333,0.0447
Troymaine Pope 2017,0.33335,0.00865
Ty Montgomery 2016,3.1667,0.1015
Ty Montgomery 2017,3.7333,0.0925
Ty Montgomery 2018,3.875,0.0993
Ty Montgomery 2019,3.0595,0.09809999999999999
Tyler Boyd 2017,5.0625,0.1482
Tyler Boyd 2018,3.2,0.0938
Tyler Boyd 2019,7.7143,0.2234
Tyler Clutts 2014,0.25,0.0085
Tyler Clutts 2015,0.0625,0.002
Tyler Clutts 2016,0.0625,0.0024
Tyler Conklin 2019,0.4375,0.0163
Tyler Eifert 2014,4.0,0.1113
Tyler Eifert 2015,3.0,0.0789
Tyler Eifert 2016,5.6923,0.1782
Tyler Eifert 2017,5.875,0.1677
Tyler Eifert 2018,2.5,0.0818
Tyler Eifert 2019,4.75,0.12
Tyler Ervin 2017,0.4167,0.0111
Tyler Ervin 2018,2.75,0.0944
Tyler Ervin 2019,0.4444,0.0162
Tyler Higbee 2017,1.8125,0.0514
Tyler Higbee 2018,2.8125,0.0846
Tyler Higbee 2019,2.0625,0.0577
Tyler Kroft 2016,0.9375,0.0324
Tyler Kroft 2017,0.8571,0.0224
Tyler Kroft 2018,3.875,0.1273
Tyler Kroft 2019,1.2,0.0329
Tyler Lockett 2016,4.3125,0.1494
Tyler Lockett 2017,4.4,0.1319
Tyler Lockett 2018,4.4375,0.133
Tyler Lockett 2019,4.4375,0.1846
Tyler Varga 2016,0.6667,0.0179
Tyreek Hill 2017,5.1875,0.1564
Tyreek Hill 2018,7.0,0.2188
Tyreek Hill 2019,8.5625,0.2418
Tyrell Williams 2016,1.0,0.0286
Tyrell Williams 2017,7.4375,0.2139
Tyrell Williams 2018,4.3125,0.1212
Tyrell Williams 2019,4.0,0.1279
Tyrone Swoopes 2019,1.0,0.0435
Vance McDonald 2014,1.2667,0.0502
Vance McDonald 2015,1.0,0.0323
Vance McDonald 2016,3.2857,0.0972
Vance McDonald 2017,4.0909,0.1353
Vance McDonald 2018,2.4,0.0707
Vance McDonald 2019,4.8667,0.1154
Vernon Davis 2014,5.6,0.225
Vernon Davis 2015,3.5714,0.1186
Vernon Davis 2016,4.05555,0.12245
Vernon Davis 2017,3.6875,0.0958
Vernon Davis 2018,4.25,0.1298
Vernon Davis 2019,2.5714,0.0806
Vick Ballard 2014,2.0,0.087
Victor Bolden Jr 2018,0.0,0.0
Victor Bolden Jr 2019,0.5,0.00925
Victor Cruz 2014,8.7143,0.2572
Victor Cruz 2015,6.8333,0.2046
Victor Cruz 2017,4.8,0.1257
Vince Mayle 2016,1.0,0.0256
Vince Mayle 2017,0.0,0.0
Vince Mayle 2018,0.0625,0.0015
Vincent Brown 2014,4.375,0.1292
Vincent Brown 2015,3.0,0.0721
Vincent Brown 2016,2.0,0.0476
Vincent Jackson 2014,10.0,0.3247
Vincent Jackson 2015,8.875,0.2664
Vincent Jackson 2016,6.2,0.201
Vincent Jackson 2017,6.4,0.1657
Virgil Green 2014,0.75,0.0194
Virgil Green 2015,0.4615,0.0119
Virgil Green 2016,0.9375,0.0264
Virgil Green 2017,3.0833,0.0903
Virgil Green 2018,1.375,0.0402
Virgil Green 2019,1.6875,0.0529
Visanthe Shiancoe 2014,2.0,0.0833
Vonta Leach 2014,1.25,0.0339
Vyncint Smith 2019,1.6,0.0441
Walt Powell 2015,0.0,0.0
Walt Powell 2016,0.0,0.0
Walt Powell 2017,2.7778,0.0921
Wayne Gallman 2018,3.6923,0.0981
Wayne Gallman 2019,1.4667,0.0439
Wendall Williams 2017,2.3333,0.0496
Wendell Smallwood 2017,1.0,0.0262
Wendell Smallwood 2018,2.25,0.0711
Wendell Smallwood 2019,2.1875,0.058
Wes Saxton 2016,0.0,0.0
Wes Welker 2014,8.5385,0.2068
Wes Welker 2015,4.5714,0.1212
Wes Welker 2016,2.75,0.0921
Weslye Saunders 2014,1.8333,0.0476
Weslye Saunders 2015,0.0,0.0
Will Dissly 2019,3.5,0.1146
Will Fuller V 2017,6.5714,0.1822
Will Fuller V 2018,5.0,0.1693
Will Fuller V 2019,6.4286,0.2174
Will Johnson 2014,0.6875,0.0212
Will Johnson 2015,0.625,0.0168
Will Johnson 2016,0.25,0.0055
Will Johnson 2017,,
Will Taufoou 2014,0.9375,0.0255
Will Taufoou 2015,0.5,0.0135
Will Tukuafu 2016,1.0,0.0345
Will Tukuafu 2017,0.1667,0.0048
Will Tye 2016,5.0833,0.127
Will Tye 2017,4.375,0.1176
Will Tye 2018,2.0,0.0663
Willie Snead IV 2016,6.8,0.1632
Willie Snead IV 2017,6.9333,0.1719
Willie Snead IV 2018,1.4545,0.0442
Willie Snead IV 2019,5.9375,0.1803
Willis McGahee 2014,0.9167,0.0242
Xavier Grimble 2017,1.6154,0.0424
Xavier Grimble 2018,0.6,0.0162
Xavier Grimble 2019,0.5,0.0118
Zac Stacy 2014,2.5,0.0955
Zac Stacy 2015,1.7692,0.0483
Zac Stacy 2016,1.5,0.0437
Zach Ertz 2014,3.5625,0.1091
Zach Ertz 2015,5.5,0.1383
Zach Ertz 2016,7.4667,0.1839
Zach Ertz 2017,7.5714,0.1848
Zach Ertz 2018,7.8571,0.2327
Zach Ertz 2019,9.75,0.2598
Zach Line 2014,1.0,0.0319
Zach Line 2015,0.0,0.0
Zach Line 2016,0.5625,0.0198
Zach Line 2017,0.2143,0.0063
Zach Line 2018,0.4167,0.0123
Zach Line 2019,0.625,0.019
Zach Miller 2014,4.0,0.1645
Zach Miller 2015,2.3333,0.0893
Zach Miller 2016,3.0667,0.1024
Zach Miller 2017,6.4,0.1858
Zach Miller 2018,4.375,0.1877
Zach Pascal 2019,2.8125,0.0618
Zach Sudfeld 2014,0.8182,0.025849999999999998
Zach Sudfeld 2015,0.4375,0.0174
Zach Zenner 2016,0.5,0.0097
Zach Zenner 2017,1.7692,0.0501
Zach Zenner 2018,0.125,0.0024
Zach Zenner 2019,1.25,0.0384
Zay Jones 2018,4.9333,0.1653
Zay Jones 2019,6.375,0.2164
Zurlon Tipton 2015,1.2,0.03
Zurlon Tipton 2016,0.8,0.021
